Centroids	Abundance	Prevalence
SRS015996.16903-T1-C	0.0236472945892	1
SRS015996.6744-T1-C	0.0187050359712	1
SRS015996.17830-T1-C	0.188196721311	1
SRS015996.6283-T1-C	0.107299270073	1
SRS015996.8541-T1-C	0.0626746506986	1
SRS015996.17255-T1-C	0.0352059925094	1
SRS019597.96-T1-C	0.0534678065286	1
SRS015996.20244-T1-C	0.0359365825014	1
SRS015996.12311-T1-C	0.0441064638784	1
SRS015996.7467-T1-C	0.026618705036	1
SRS015996.15799-T1-C	0.0559610705596	1
SRS015996.3114-T1-C	0.0347826086956	1
SRS015996.10158-T1-C	0.0334928229666	1
SRS015996.16931-T1-C	0.0570858283434	1
SRS015996.3783-T1-C	0.0556097560976	1
SRS015996.18309-T1-C	0.046264367816	1
SRS016033.50-T1-C	0.0130434782609	1
SRS015996.15922-T1-C	0.199045346062	1
SRS015996.9641-T1-C	0.0566582179762	1
SRS015996.16502-T1-C	0.197835497835	1
SRS015996.7866-T1-C	0.19607949909	1
SRS015996.13837-T1-C	0.0360128617364	1
SRS019597.1167-T1-C	0.0091743119266	1
SRS015996.217-T1-C	0.0342465753424	1
SRS015996.11684-T1-C	0.0351020408164	1
SRS015996.8921-T1-C	0.049108910891	1
SRS015996.5135-T1-C	0.141783356102	1
SRS015996.16179-T1-C	0.0288990825688	1
SRS015996.7789-T1-C	0.0247422680412	1
SRS015996.13137-T1-C	0.10979020979	1
SRS015996.15340-T1-C	0.0386422976502	1
SRS015996.18342-T1-C	0.050640113798	1
SRS015996.3511-T1-C	0.109409594096	1
SRS019597.1858-T1-C	0.0131313131313	1
SRS015996.6540-T1-C	0.0465163934426	1
SRS015996.759-T1-C	0.169214843128	1
SRS015996.9604-T1-C	0.0561328004918	1
SRS015996.19627-T1-C	0.0628774422736	1
SRS011132.34-T1-C	0.0764139749507	2
SRS015996.3293-T1-C	0.0409638554216	1
SRS015996.9630-T1-C	0.049840255591	1
SRS015996.14884-T1-C	0.160364963504	1
SRS015996.4919-T1-C	0.0247011952192	1
SRS015996.10835-T1-C	0.109821428571	1
SRS019597.2657-T1-C	0.0380716574424	1
SRS015996.1340-T1-C	0.0407045009784	1
SRS015996.7552-T1-C	0.0604958677686	1
SRS019597.591-T1-C	0.0403997385676	1
SRS015996.3820-T1-C	0.132740250879	1
SRS015996.7567-T1-C	0.0297202797202	1
SRS015996.10862-T1-C	0.0651785714286	1
SRS015996.12396-T1-C	0.0301886792452	1
SRS019597.2332-T1-C	0.0468168038112	1
SRS015996.6584-T1-C	0.05125	1
SRS015996.8734-T1-C	0.0485714285714	1
SRS015996.16209-T1-C	0.0333333333334	1
SRS015996.18091-T1-C	0.0610169491526	1
SRS015996.14656-T1-C	0.0563218390804	1
SRS015996.128-T1-C	0.0143540669856	1
SRS015996.1566-T1-C	0.0142292490119	1
SRS015996.9708-T1-C	0.155	1
SRS015996.10075-T1-C	0.0222222222222	1
SRS015996.7993-T1-C	0.0407051282052	1
SRS015996.13583-T1-C	0.0511627906976	1
SRS019597.16-T1-C	0.0391894714852	1
UniRef90_M9VLN6	0.0510410469958	1
SRS019597.1268-T1-C	0.0191304347826	1
SRS015996.3148-T1-C	0.109933774834	1
SRS015996.19731-T1-C	0.044203502919	1
SRS015996.2402-T1-C	0.0316742081448	1
SRS015996.10198-T1-C	0.185914439679	1
SRS015996.17329-T1-C	0.160885608856	1
SRS019597.1416-T1-C	0.0142292490119	1
SRS015996.66-T1-C	0.0257627118644	1
SRS015996.18168-T1-C	0.0587706146926	1
SRS015996.18-T1-C	0.0377777777778	1
SRS019597.1653-T1-C	0.0296607147103	2
SRS015996.17426-T1-C	0.0458483754512	1
SRS015996.16132-T1-C	0.05	1
SRS015996.5834-T1-C	0.0506493506494	1
SRS015996.16878-T1-C	0.0245472837022	1
SRS015996.7482-T1-C	0.0246489859594	1
SRS015996.8989-T1-C	0.033725490196	1
SRS019597.2501-T1-C	0.0427411702688	1
SRS015996.7215-T1-C	0.0298039215686	1
SRS019597.3320-T1-C	0.0574416400048	1
SRS015996.19558-T1-C	0.0419798350138	1
SRS015996.17925-T1-C	0.0669871794872	1
SRS015996.13673-T1-C	0.0439344262296	1
SRS015996.4556-T1-C	0.0336363636364	1
SRS015996.15354-T1-C	0.0600522193212	1
SRS015996.331-T1-C	0.0475816993464	1
SRS015996.571-T1-C	0.0226600985222	1
SRS015996.19508-T1-C	0.0502343017806	1
SRS015996.19573-T1-C	0.0454379562044	1
SRS019597.2504-T1-C	0.0543752629364	1
SRS015996.6448-T1-C	0.0517598343686	1
SRS015996.19770-T1-C	0.0503715937242	1
SRS015996.12713-T1-C	0.034306569343	1
SRS019597.1932-T1-C	0.0173535791757	1
SRS015996.17269-T1-C	0.167672413793	1
SRS015996.5536-T1-C	0.0413793103448	1
SRS019597.1910-T1-C	0.0212189616252	1
SRS015996.16717-T1-C	0.0673018458197	2
SRS015996.13676-T1-C	0.056393442623	1
SRS015996.8076-T1-C	0.0342679127726	1
SRS015996.14160-T1-C	0.101851851852	1
SRS015996.16863-T1-C	0.0339393939394	1
SRS019597.263-T1-C	0.0425882261992	1
SRS015996.19512-T1-C	0.0438202247192	1
SRS015996.17231-T1-C	0.141410362331	1
SRS019597.2646-T1-C	0.0543272456206	1
SRS019597.599-T1-C	0.0403997385676	1
SRS015996.4713-T1-C	0.0306358381502	1
SRS015996.4697-T1-C	0.0364864864864	1
SRS015996.14186-T1-C	0.0276073619632	1
SRS019597.2834-T1-C	0.0415845691174	1
SRS019597.1672-T1-C	0.0152866242038	1
SRS015996.13076-T1-C	0.152816901408	1
SRS015996.16567-T1-C	0.0312633832976	1
SRS015996.12181-T1-C	0.0571428571428	1
SRS015996.8312-T1-C	0.0636604774536	1
SRS019597.864-T1-C	0.0419878296146	1
SRS015996.13568-T1-C	0.0392026578074	1
SRS015996.18506-T1-C	0.0464673913044	1
SRS015996.13505-T1-C	0.0234113712374	1
SRS015996.4048-T1-C	0.106397306397	1
SRS015996.8469-T1-C	0.0488968932914	1
SRS015996.2394-T1-C	0.106134969325	1
SRS019597.2289-T1-C	0.0364177623418	1
SRS015996.11555-T1-C	0.0743801652892	1
SRS019597.1677-T1-C	0.0101265822785	1
SRS015996.6872-T1-C	0.0202429149798	1
SRS015996.11057-T1-C	0.04192139738	1
SRS015996.11609-T1-C	0.0631147540984	1
SRS015996.6686-T1-C	0.0477495107632	1
SRS015996.6194-T1-C	0.0312437810946	1
SRS015996.7442-T1-C	0.0661016949152	1
SRS015996.15569-T1-C	0.0348484848484	1
SRS015996.16300-T1-C	0.0615730337078	1
SRS015996.9984-T1-C	0.0271844660194	1
SRS015996.7267-T1-C	0.0583663758922	1
SRS015996.15152-T1-C	0.0750670241286	1
SRS015996.14331-T1-C	0.0809667673716	1
SRS015996.20672-T1-C	0.0563516260162	1
SRS015996.18801-T1-C	0.0718327183272	1
SRS015996.1501-T1-C	0.0272388059702	1
SRS015996.6207-T1-C	0.0472573839662	1
SRS015996.7350-T1-C	0.0461722488038	1
SRS015996.12761-T1-C	0.08	1
SRS015996.6420-T1-C	0.053813559322	1
SRS015996.3505-T1-C	0.022972972973	1
SRS015996.8859-T1-C	0.0673587081892	1
SRS015996.13457-T1-C	0.0249158249158	1
SRS015996.6534-T1-C	0.1343832021	1
UniRef90_U7LFP8	0.137102473498	1
SRS015996.9251-T1-C	0.0865882352942	1
SRS015996.5079-T1-C	0.046822742475	1
SRS015996.4195-T1-C	0.109594095941	1
SRS015996.20411-T1-C	0.0528084493518	1
SRS019597.342-T1-C	0.104952619346	1
SRS015996.14031-T1-C	0.023197492163	1
SRS019597.1335-T1-C	0.0133891213389	1
SRS015996.3500-T1-C	0.0300884955752	1
SRS015996.19415-T1-C	0.0575638506876	1
SRS011132.17-T1-C	0.015	1
SRS015996.2313-T1-C	0.0296296296296	1
SRS015996.7152-T1-C	0.10536352801	1
SRS015996.18545-T1-C	0.0564171122994	1
SRS015996.16888-T1-C	0.0453815261044	1
SRS015996.6901-T1-C	0.048060836502	1
SRS015996.19749-T1-C	0.205145228216	1
SRS015996.1400-T1-C	0.0297101449276	1
SRS015996.14617-T1-C	0.0336231884058	1
SRS015996.16922-T1-C	0.0574850299402	1
SRS015996.9461-T1-C	0.0453804347826	1
SRS015996.15389-T1-C	0.0285714285714	1
SRS015996.16322-T1-C	0.0276275891523	2
SRS015996.1787-T1-C	0.0511572700296	1
SRS015996.14068-T1-C	0.0725	1
SRS015996.9903-T1-C	0.0274509803922	1
SRS015996.7205-T1-C	0.0472592592592	1
SRS019597.2906-T1-C	0.0405656759348	1
SRS015996.19660-T1-C	0.175806788591	1
SRS015996.4345-T1-C	0.054716981132	1
SRS015996.8181-T1-C	0.0498084291188	1
SRS019597.151-T1-C	0.0776497118516	1
SRS015996.19047-T1-C	0.103669724771	1
SRS015996.14324-T1-C	0.019335347432	1
SRS015996.4875-T1-C	0.0537910058658	1
SRS015996.4010-T1-C	0.0256926952142	1
SRS015996.3030-T1-C	0.0340579710144	1
SRS019597.890-T1-C	0.0435592282144	1
SRS015996.5449-T1-C	0.0410936205468	1
SRS015996.6372-T1-C	0.0215962441314	1
SRS015996.18320-T1-C	0.145636623748	1
SRS015996.17200-T1-C	0.0473484848484	1
SRS019597.811-T1-C	0.0382884134482	1
SRS015996.4962-T1-C	0.0888888888888	1
SRS015996.20359-T1-C	0.05081300813	1
SRS015996.10399-T1-C	0.0297674418604	1
SRS015996.8547-T1-C	0.168379135671	1
SRS015996.8096-T1-C	0.159296665108	1
SRS015996.20251-T1-C	0.038510762071	1
SRS015996.12133-T1-C	0.04046692607	1
SRS015996.9952-T1-C	0.0419512195122	1
SRS015996.20612-T1-C	0.05049689441	1
SRS015996.10527-T1-C	0.116871326471	1
SRS015996.11719-T1-C	0.0349593495934	1
SRS015996.13193-T1-C	0.0513888888888	1
SRS015996.20669-T1-C	0.0512872801428	1
SRS019597.582-T1-C	0.041747368421	1
SRS015996.17887-T1-C	0.0370967741936	1
SRS015996.17459-T1-C	0.0362657091562	1
SRS015996.10859-T1-C	0.250396825397	1
SRS019597.2579-T1-C	0.039296775369	1
SRS015996.20126-T1-C	0.0547449967722	1
SRS011132.191-T1-C	0.0157303370787	1
SRS019597.18-T1-C	0.0391894714852	1
SRS019597.313-T1-C	0.051718271521	1
SRS015996.10951-T1-C	0.057268722467	1
SRS015996.5989-T1-C	0.119173536361	1
SRS015996.20041-T1-C	0.0519083969466	1
SRS011132.104-T1-C	0.0124444444444	1
SRS015996.10545-T1-C	0.0201834862386	1
SRS015996.11566-T1-C	0.135537190083	1
SRS015996.18855-T1-C	0.0650485436894	1
SRS015996.12213-T1-C	0.0323076923076	1
SRS015996.5351-T1-C	0.122842639594	1
SRS015996.15360-T1-C	0.0463541666666	1
SRS015996.12666-T1-C	0.087912087912	1
SRS015996.9790-T1-C	0.0465346534654	1
SRS015996.12617-T1-C	0.0361623616236	1
SRS015996.5377-T1-C	0.042396313364	1
SRS015996.15110-T1-C	0.121832884097	1
SRS015996.16277-T1-C	0.047855530474	1
SRS015996.2102-T1-C	0.129200359389	1
SRS015996.19741-T1-C	0.0321131447588	1
SRS015996.8821-T1-C	0.0597222222222	1
SRS015996.2356-T1-C	0.021568627451	1
SRS015996.472-T1-C	0.0181818181818	1
SRS019597.3262-T1-C	0.0480153240396	1
SRS015996.5968-T1-C	0.0322580645162	1
SRS011132.243-T1-C	0.0551583073486	2
SRS019597.1944-T1-C	0.0145299145299	1
SRS015996.2533-T1-C	0.137904269082	1
SRS015996.7304-T1-C	0.0681231380338	1
SRS015996.7948-T1-C	0.0581915846016	1
SRS015996.12612-T1-C	0.080442804428	1
SRS015996.13366-T1-C	0.030612244898	1
SRS015996.9946-T1-C	0.187317073171	1
SRS015996.11122-T1-C	0.0337662337662	1
SRS015996.19134-T1-C	0.0611661166116	1
SRS015996.3906-T1-C	0.0172897196262	1
SRS015996.14613-T1-C	0.0376811594202	1
SRS015996.6695-T1-C	0.0348547717842	1
SRS015996.611-T1-C	0.0533980582524	1
SRS015996.2901-T1-C	0.0358662613982	1
SRS015996.10391-T1-C	0.0457943925234	1
SRS015996.14165-T1-C	0.0351851851852	1
SRS015996.15180-T1-C	0.0261333333334	1
SRS015996.5162-T1-C	0.0285714285714	1
SRS015996.1216-T1-C	0.0459677419354	1
SRS015996.6088-T1-C	0.064935064935	1
SRS019597.719-T1-C	0.0412653919312	1
SRS015996.17528-T1-C	0.160609006718	1
SRS015996.11811-T1-C	0.043373493976	1
SRS015996.16126-T1-C	0.0453703703704	1
SRS015996.2702-T1-C	0.197557997558	1
SRS015996.12275-T1-C	0.045038167939	1
SRS015996.12403-T1-C	0.04	1
SRS015996.19609-T1-C	0.0536251406929	2
SRS015996.14422-T1-C	0.0392857142858	1
SRS015996.12773-T1-C	0.040579710145	1
SRS015996.13740-T1-C	0.0207792207792	1
SRS015996.18129-T1-C	0.0462006079028	1
SRS019597.1437-T1-C	0.0591439688716	1
SRS015996.3139-T1-C	0.152802359882	1
SRS015996.9014-T1-C	0.0420882669538	1
SRS015996.16831-T1-C	0.0841463414634	1
SRS015996.10843-T1-C	0.128825531518	1
SRS019597.998-T1-C	0.0374337221634	1
SRS015996.16558-T1-C	0.0477419354838	1
SRS015996.3887-T1-C	0.0197333333333	1
SRS015996.6344-T1-C	0.0293059125964	1
SRS015996.11807-T1-C	0.0465863453816	1
SRS015996.19398-T1-C	0.0375865479724	1
SRS011132.154-T1-C	0.067784533601	2
SRS019597.1567-T1-C	0.0148409893993	1
SRS015996.19790-T1-C	0.050406504065	1
SRS015996.7587-T1-C	0.0204778156996	1
SRS015996.4339-T1-C	0.0251082251082	1
SRS015996.1254-T1-C	0.0419117647058	1
SRS015996.12218-T1-C	0.0784615384616	1
SRS015996.572-T1-C	0.0252927400468	1
SRS015996.10701-T1-C	0.0380090497738	1
SRS015996.3761-T1-C	0.045626784324	1
SRS015996.159-T1-C	0.040174672489	1
UniRef90_D4HF02	0.0480620155038	1
SRS015996.19776-T1-C	0.178816623849	1
SRS015996.14086-T1-C	0.033644859813	1
SRS015996.11835-T1-C	0.0296	1
SRS015996.6398-T1-C	0.0622881355932	1
SRS015996.2724-T1-C	0.0128	1
SRS015996.13324-T1-C	0.0703071672354	1
SRS015996.20461-T1-C	0.0467264573992	1
SRS015996.4621-T1-C	0.180913978495	1
SRS015996.3498-T1-C	0.0255681818182	1
SRS015996.412-T1-C	0.0193277310924	1
SRS019597.3359-T1-C	0.0574416400048	1
SRS015996.2230-T1-C	0.0962360122076	1
SRS015996.6538-T1-C	0.0322222222222	1
SRS015996.10180-T1-C	0.0411483253588	1
SRS015996.16191-T1-C	0.0370709382152	1
SRS015996.5155-T1-C	0.0305369127516	1
SRS015996.7859-T1-C	0.0493333333334	1
SRS015996.5930-T1-C	0.0175925925926	1
SRS015996.469-T1-C	0.0287822878228	1
SRS015996.6658-T1-C	0.035827664399	1
SRS016033.90-T1-C	0.0209702660406	1
SRS019597.1688-T1-C	0.0175548589342	1
SRS015996.10340-T1-C	0.0319248826292	1
SRS015996.14387-T1-C	0.0814371257486	1
SRS015996.6729-T1-C	0.053195164076	1
SRS015996.3384-T1-C	0.0259365994236	1
SRS019597.2058-T1-C	0.0140089418778	1
SRS015996.18931-T1-C	0.0604982206406	1
SRS015996.13872-T1-C	0.205128205128	1
SRS015996.241-T1-C	0.0143369175627	1
SRS015996.10200-T1-C	0.0342857142858	1
SRS015996.5333-T1-C	0.119047619048	1
SRS015996.14125-T1-C	0.0185758513932	1
SRS015996.15124-T1-C	0.0327956989248	1
SRS015996.6108-T1-C	0.0311475409836	1
SRS015996.3846-T1-C	0.0206611570248	1
SRS015996.6613-T1-C	0.029573934837	1
SRS015996.15894-T1-C	0.103117505995	1
SRS019597.2843-T1-C	0.0581751750736	1
SRS015996.19626-T1-C	0.0410301953818	1
SRS015996.15197-T1-C	0.027659574468	1
SRS015996.14013-T1-C	0.0333333333334	1
SRS015996.545-T1-C	0.073544319527	2
SRS015996.15861-T1-C	0.0602409638554	1
SRS015996.6989-T1-C	0.0366576819408	1
SRS015996.4577-T1-C	0.0241803278688	1
SRS019597.2780-T1-C	0.0554783184376	1
SRS019597.2714-T1-C	0.059042849193	1
SRS015996.2857-T1-C	0.053872053872	1
SRS015996.6214-T1-C	0.0384955752212	1
SRS015996.4732-T1-C	0.0840871021776	1
SRS015996.20426-T1-C	0.0838465182378	1
SRS015996.4277-T1-C	0.140769453369	1
SRS015996.13758-T1-C	0.133766233766	1
SRS015996.11349-T1-C	0.0413502109704	1
SRS019597.2337-T1-C	0.0389950166112	1
SRS015996.8610-T1-C	0.0425454545454	1
SRS019597.2621-T1-C	0.0346037881716	1
SRS019597.3041-T1-C	0.0597694967346	1
SRS015996.1695-T1-C	0.143968871595	1
SRS019597.2043-T1-C	0.0108374384236	1
SRS015996.12091-T1-C	0.0622568093386	1
SRS015996.10291-T1-C	0.061320754717	1
SRS019597.53-T1-C	0.0143369175627	1
SRS015996.18818-T1-C	0.0289570552148	1
SRS015996.13768-T1-C	0.143506493507	1
SRS015996.8615-T1-C	0.045	1
SRS015996.8915-T1-C	0.0613649851632	1
UniRef90_D4H911	0.0583128078818	1
SRS015996.8003-T1-C	0.0554517133956	1
SRS015996.2930-T1-C	0.028	1
SRS019597.329-T1-C	0.036054009369	1
SRS015996.1721-T1-C	0.024017003188	1
SRS019597.2424-T1-C	0.0496891257454	1
SRS015996.11004-T1-C	0.0175438596491	1
SRS015996.3210-T1-C	0.029	1
SRS015996.14157-T1-C	0.0271604938272	1
SRS015996.2048-T1-C	0.0723507917174	1
SRS015996.3204-T1-C	0.0236641221374	1
SRS015996.17659-T1-C	0.044673539519	1
SRS015996.16349-T1-C	0.0352678571428	1
SRS015996.10658-T1-C	0.170902166386	1
SRS019597.879-T1-C	0.0393697170158	1
SRS015996.9406-T1-C	0.0955326460482	1
SRS015996.18165-T1-C	0.161470773099	1
SRS015996.4111-T1-C	0.0309012875536	1
SRS015996.6514-T1-C	0.0875348189416	1
SRS015996.5354-T1-C	0.027652733119	1
SRS015996.9433-T1-C	0.0411616161616	1
SRS015996.1463-T1-C	0.0414814814814	1
SRS015996.16318-T1-C	0.0560538116592	1
SRS015996.8230-T1-C	0.0807280513918	1
SRS015996.9256-T1-C	0.0865882352942	1
SRS015996.1358-T1-C	0.0362606232294	1
SRS011132.103-T1-C	0.0142222222222	1
SRS015996.3959-T1-C	0.041095890411	1
SRS019597.2659-T1-C	0.0380716574424	1
SRS015996.6608-T1-C	0.133171912833	1
SRS011132.175-T1-C	0.0131782945736	1
SRS015996.11772-T1-C	0.174193548387	1
SRS015996.4073-T1-C	0.0872881355932	1
SRS015996.13510-T1-C	0.0869565217392	1
SRS015996.2736-T1-C	0.129186602871	1
SRS015996.9099-T1-C	0.0405014464802	1
SRS015996.661-T1-C	0.0179271708683	1
SRS015996.14558-T1-C	0.066081871345	1
SRS015996.18076-T1-C	0.0487577639752	1
SRS015996.5503-T1-C	0.0508771929824	1
SRS015996.10559-T1-C	0.0532110091744	1
SRS019597.2551-T1-C	0.0368963943404	1
SRS015996.17082-T1-C	0.143907156673	1
SRS015996.12525-T1-C	0.143262501054	1
SRS015996.6030-T1-C	0.0248624862486	1
SRS015996.12223-T1-C	0.023076923077	1
SRS019597.3073-T1-C	0.040125663525	1
SRS015996.17130-T1-C	0.22120537428	1
SRS015996.8524-T1-C	0.0504267892318	1
SRS015996.5619-T1-C	0.040616966581	1
SRS015996.9982-T1-C	0.1895733214	1
SRS015996.12557-T1-C	0.0951672862454	1
SRS015996.4959-T1-C	0.09875	1
SRS015996.18837-T1-C	0.0541463414634	1
SRS015996.5783-T1-C	0.0240409207162	1
SRS015996.16385-T1-C	0.0332594235034	1
SRS019597.2466-T1-C	0.0391969407266	1
SRS015996.15900-T1-C	0.0177033492823	1
SRS015996.2648-T1-C	0.021645021645	1
SRS015996.13428-T1-C	0.101351351351	1
SRS019597.1432-T1-C	0.01171875	1
SRS015996.20062-T1-C	0.0468319559228	1
SRS015996.4547-T1-C	0.203735505001	1
SRS015996.17235-T1-C	0.0559099437148	1
SRS015996.20484-T1-C	0.0540897097626	1
SRS015996.3882-T1-C	0.180350170492	1
SRS015996.626-T1-C	0.0220689655172	1
SRS015996.10846-T1-C	0.03125	1
SRS019597.1465-T1-C	0.0129770992366	1
SRS015996.19726-T1-C	0.06254180602	1
SRS015996.14500-T1-C	0.04	1
SRS019597.3306-T1-C	0.0574416400048	1
SRS019597.3264-T1-C	0.0480153240396	1
SRS015996.3420-T1-C	0.0288793103448	1
SRS015996.19919-T1-C	0.041647940075	1
SRS015996.1430-T1-C	0.179396984925	1
SRS019597.2451-T1-C	0.0359902794654	1
SRS019597.1848-T1-C	0.0117346938776	1
SRS015996.8294-T1-C	0.0414653156664	1
SRS015996.8227-T1-C	0.241107255704	1
SRS019597.1818-T1-C	0.0129380053908	1
SRS019597.1863-T1-C	0.0125	1
SRS015996.6939-T1-C	0.204116865291	1
SRS015996.6396-T1-C	0.175976845152	1
SRS015996.12535-T1-C	0.0483271375464	1
SRS015996.1232-T1-C	0.133227513228	1
SRS015996.5212-T1-C	0.0485736925516	1
SRS015996.5717-T1-C	0.0866336633664	1
SRS015996.11671-T1-C	0.044081632653	1
SRS015996.6914-T1-C	0.0270353302612	1
UniRef90_C0WLD2	0.0819722650232	1
SRS015996.20585-T1-C	0.0373506316148	1
SRS015996.1210-T1-C	0.107752956636	1
SRS015996.12676-T1-C	0.0739926739926	1
SRS015996.14768-T1-C	0.0265536723164	1
SRS019597.726-T1-C	0.045387326971	1
SRS015996.15474-T1-C	0.0358974358974	1
SRS019597.169-T1-C	0.0135714285714	1
SRS015996.16617-T1-C	0.0297239915074	1
SRS015996.4301-T1-C	0.176036199095	1
SRS015996.14410-T1-C	0.0185074626866	1
SRS019597.1802-T1-C	0.0116666666667	1
SRS015996.18661-T1-C	0.0815006468306	1
SRS015996.5283-T1-C	0.0395918367346	1
SRS015996.4670-T1-C	0.0526610644258	1
SRS015996.13357-T1-C	0.188666956144	1
SRS015996.7523-T1-C	0.0298969072164	1
UniRef90_C0WFQ4	0.0786585365854	1
SRS019597.3393-T1-C	0.0574416400048	1
SRS015996.14172-T1-C	0.0547692307692	1
SRS015996.16749-T1-C	0.0530020703934	1
SRS015996.14149-T1-C	0.0574074074074	1
SRS015996.15084-T1-C	0.025945945946	1
SRS015996.15104-T1-C	0.0274932614556	1
SRS015996.1412-T1-C	0.0383333333334	1
SRS015996.12456-T1-C	0.154135338346	1
SRS015996.15553-T1-C	0.0318987341772	1
SRS019597.1994-T1-C	0.0136105860113	1
SRS015996.11503-T1-C	0.0165975103734	1
SRS015996.6846-T1-C	0.0200400801604	1
SRS015996.9487-T1-C	0.056968641115	1
SRS015996.9196-T1-C	0.036299683433	1
SRS015996.7989-T1-C	0.0506976744186	1
SRS015996.6566-T1-C	0.0373276776246	1
SRS015996.2486-T1-C	0.0278260869566	1
SRS015996.5997-T1-C	0.211247869407	1
SRS015996.17800-T1-C	0.0322899505766	1
SRS015996.10992-T1-C	0.0263157894736	1
SRS015996.5871-T1-C	0.218466353678	1
SRS015996.1793-T1-C	0.212878787878	1
SRS015996.19521-T1-C	0.0473438956198	1
SRS015996.2057-T1-C	0.0705209656926	1
SRS019597.276-T1-C	0.0425882261992	1
SRS015996.12757-T1-C	0.096	1
SRS015996.15838-T1-C	0.0232445520582	1
SRS019597.969-T1-C	0.0540557039298	1
SRS019597.1534-T1-C	0.0123636363636	1
SRS019597.1071-T1-C	0.0155339805825	1
SRS015996.11849-T1-C	0.0312	1
SRS019597.3046-T1-C	0.0597694967346	1
SRS015996.997-T1-C	0.0167330677291	1
SRS015996.366-T1-C	0.0224719101124	1
SRS019597.3056-T1-C	0.0597694967346	1
SRS015996.20186-T1-C	0.164985200085	1
SRS015996.5953-T1-C	0.0574423480084	1
SRS015996.19611-T1-C	0.0832587287376	1
SRS015996.11211-T1-C	0.089270386266	1
SRS015996.12449-T1-C	0.257142857143	1
SRS011132.32-T1-C	0.0506433823529	2
SRS015996.16471-T1-C	0.0435729847494	1
SRS019597.2011-T1-C	0.0119349005425	1
SRS015996.7798-T1-C	0.0280575539568	1
SRS015996.11237-T1-C	0.123605150215	1
SRS019597.1067-T1-C	0.00878048780488	1
SRS015996.262-T1-C	0.0258823529412	1
SRS015996.1835-T1-C	0.032125984252	1
SRS015996.18178-T1-C	0.052615844544	1
SRS015996.15424-T1-C	0.0361757105944	1
SRS015996.18585-T1-C	0.051724137931	1
SRS015996.684-T1-C	0.21628527998	1
SRS015996.10305-T1-C	0.0207547169812	1
SRS015996.7846-T1-C	0.0832898172324	1
SRS015996.19022-T1-C	0.0295271049596	1
SRS015996.11704-T1-C	0.0235772357724	1
SRS019597.882-T1-C	0.0393697170158	1
SRS015996.18960-T1-C	0.0578143360752	1
SRS015996.4200-T1-C	0.032156862745	1
SRS015996.5039-T1-C	0.0904	1
SRS019597.1055-T1-C	0.00980392156862	1
SRS011132.10-T1-C	0.121838593166	2
SRS011132.96-T1-C	0.0134529147982	1
SRS056210.63-T1-C	0.073544319527	2
SRS015996.8929-T1-C	0.0436440677966	1
SRS015996.6580-T1-C	0.0287735849056	1
SRS015996.15218-T1-C	0.205020612956	1
SRS019597.1950-T1-C	0.011320754717	1
SRS015996.18080-T1-C	0.0448916408668	1
SRS015996.10812-T1-C	0.0535714285714	1
SRS015996.16687-T1-C	0.0594142259414	1
SRS015996.8429-T1-C	0.0354066985646	1
SRS015996.18845-T1-C	0.0686967113276	1
SRS015996.2644-T1-C	0.0940639269406	1
SRS015996.8434-T1-C	0.0587866927592	1
SRS015996.18073-T1-C	0.0385093167702	1
SRS015996.8548-T1-C	0.0930572472594	1
SRS015996.10292-T1-C	0.0122641509434	1
SRS015996.9540-T1-C	0.0526203208556	1
SRS015996.16005-T1-C	0.084705882353	1
SRS019597.2831-T1-C	0.0415845691174	1
SRS015996.19871-T1-C	0.0595810705974	1
SRS015996.785-T1-C	0.0280155642024	1
SRS015996.15074-T1-C	0.0227642276422	1
SRS015996.3006-T1-C	0.0344281757024	1
SRS015996.7644-T1-C	0.114537444934	1
SRS015996.19171-T1-C	0.0495114006514	1
SRS015996.15755-T1-C	0.0553921568628	1
SRS015996.6363-T1-C	0.0866828087168	1
SRS015996.5587-T1-C	0.0367837338262	1
SRS015996.17142-T1-C	0.0252390057362	1
SRS015996.10567-T1-C	0.160479627631	1
SRS015996.6110-T1-C	0.0602666666666	1
SRS015996.18434-T1-C	0.116828929068	1
SRS015996.12592-T1-C	0.037037037037	1
SRS015996.11935-T1-C	0.0260869565218	1
SRS015996.6416-T1-C	0.0330275229358	1
SRS015996.8101-T1-C	0.0479233226838	1
SRS015996.15844-T1-C	0.0309927360774	1
SRS019597.684-T1-C	0.0430213160334	1
SRS015996.19015-T1-C	0.0428736964078	1
SRS015996.3986-T1-C	0.184484685893	1
UniRef90_D4HEM6	0.0435483870968	1
SRS015996.9265-T1-C	0.0964052287582	1
SRS015996.1515-T1-C	0.025	1
SRS015996.9297-T1-C	0.189478719934	1
SRS015996.16932-T1-C	0.0694610778444	1
SRS015996.12559-T1-C	0.0303703703704	1
SRS019597.1313-T1-C	0.0169491525424	1
SRS019597.619-T1-C	0.0403997385676	1
SRS019597.2439-T1-C	0.037698165023	1
SRS019597.2093-T1-C	0.0109134045077	1
SRS019597.1729-T1-C	0.0121212121212	1
SRS015996.16807-T1-C	0.17387755102	1
SRS015996.13788-T1-C	0.0394822006472	1
SRS015996.5312-T1-C	0.0234113712374	1
SRS015996.3020-T1-C	0.0264840182648	1
SRS015996.12020-T1-C	0.0258823529412	1
SRS015996.17915-T1-C	0.0365971107544	1
SRS015996.5621-T1-C	0.0550204081632	1
