#Centroids	alpha_prevalence_VAGINA	beta_prevalence	mean_abundance	ppanini_score_VAGINA
UniRef90_E6LTB4	0.315789473684	0.315789473684	533.357105128	17.6848866736
UniRef50_F6CG62	0.0526315789474	0.0526315789474	452.394124046	14.9193169597
UniRef50_K0N8B9	0.131578947368	0.131578947368	403.572155136	15.40478891
UniRef90_D7V644	0.157894736842	0.157894736842	431.477842724	16.132128391
UniRef90_D7V641	0.157894736842	0.157894736842	431.719644023	16.13655647
UniRef50_C7XKC7	0.157894736842	0.157894736842	355.726604339	14.7529137603
UniRef90_D7V649	0.157894736842	0.157894736842	432.137780119	16.1516984432
UniRef90_C8PBZ1	0.315789473684	0.315789473684	531.164952568	17.6728576912
UniRef90_C2KH33	0.605263157895	0.605263157895	442.162283478	17.1928274638
UniRef90_C7XIS9	0.421052631579	0.421052631579	317.659964198	14.349016859
UniRef90_C5G3S7	0.157894736842	0.157894736842	364.018043289	14.9228168328
UniRef90_G3YZ66	0.105263157895	0.105263157895	609.238224259	16.7149872807
UniRef90_E1NF99	0.0789473684211	0.0789473684211	599.279975537	16.2938390448
UniRef50_F6CC38	0.131578947368	0.131578947368	381.674620332	15.0341431477
UniRef90_D5H0E0	0.5	0.5	437.27137014	17.0532896367
UniRef90_D5H0E6	0.5	0.5	494.146754974	17.7146439914
UniRef90_D5H0E7	0.5	0.5	480.215343133	17.5755629616
UniRef90_D5H0E8	0.447368421053	0.447368421053	482.243500281	17.4559335559
UniRef90_D7V1R4	0.157894736842	0.157894736842	330.650978429	14.1778499436
UniRef90_C4VRL6	0.131578947368	0.131578947368	479.741708294	16.4223573742
UniRef90_A8YUN9	0.5	0.5	324.766386373	14.6485272942
UniRef90_F0GPH5	0.315789473684	0.315789473684	608.997316182	17.9752315523
UniRef90_T5LUB6	0.0789473684211	0.0789473684211	371.52352554	14.3011013307
UniRef90_W4JMM9	0.157894736842	0.157894736842	376.766581714	15.1492580551
UniRef90_C4VN58	0.368421052632	0.368421052632	328.739135297	14.621328989
UniRef90_U2GJH8	0.157894736842	0.157894736842	429.447704126	16.099939864
UniRef50_E4SK54	0.131578947368	0.131578947368	370.690353402	14.8291042124
UniRef90_U2GJH3	0.289473684211	0.289473684211	426.539745394	16.5242960265
UniRef90_U2GJH6	0.105263157895	0.105263157895	424.007572139	15.4939766662
UniRef90_D6S3P2	0.105263157895	0.105263157895	505.664661222	16.3270777566
UniRef90_D6S3P3	0.315789473684	0.315789473684	376.729136534	15.6494470507
UniRef90_D6S3P0	0.315789473684	0.315789473684	373.247152749	15.5864619651
UniRef90_D6S3P1	0.315789473684	0.315789473684	378.496774967	15.6873745971
UniRef90_D6S3P6	0.289473684211	0.289473684211	402.962259554	16.0763941871
UniRef90_D6S3P7	0.263157894737	0.263157894737	426.829464559	16.4249938594
UniRef90_D6S3P4	0.289473684211	0.289473684211	405.583056476	16.1282833027
UniRef90_D6S3P5	0.342105263158	0.342105263158	343.372333906	14.9844107848
UniRef90_C4VSJ9	0.131578947368	0.131578947368	428.566330293	15.8371912121
UniRef90_D6S3P8	0.342105263158	0.342105263158	328.920843094	14.6099539545
UniRef90_D6S3P9	0.263157894737	0.263157894737	429.243111312	16.4621336641
UniRef90_K1MG71	0.131578947368	0.131578947368	355.939721237	14.5477589707
UniRef90_D5H2W9	0.473684210526	0.473684210526	319.444184158	14.4433574953
UniRef90_Q040N9	0.157894736842	0.157894736842	412.776303001	15.8319912527
UniRef90_Q040N5	0.157894736842	0.157894736842	412.590412576	15.8239569074
UniRef50_D0R3L0	0.789473684211	0.789473684211	319.780519545	14.5758639921
UniRef90_Q040N1	0.157894736842	0.157894736842	412.590412576	15.8239569074
UniRef90_D5H2W3	0.184210526316	0.184210526316	400.773061133	15.7810639885
UniRef90_Q045I7	0.131578947368	0.131578947368	358.666351431	14.5958719852
UniRef90_C7XKQ7	0.5	0.5	472.537679337	17.5024820243
UniRef90_C8PB56	0.315789473684	0.315789473684	638.731849302	18.0417322193
UniRef90_U2GIX1	0.131578947368	0.131578947368	437.865025283	15.9806791775
SRS011355.1195	0.421052631579	0.421052631579	333.183399886	14.7712944054
UniRef90_D5H1I4	0.5	0.5	372.194196603	15.787131093
UniRef90_C8PB59	0.315789473684	0.315789473684	557.253957892	17.783791482
SRS016111.568	0.0526315789474	0.0526315789474	724.967016551	15.7997443458
UniRef50_Q1WUN8	0.5	0.5	376.05203526	15.8561982286
UniRef90_C7XHP7	0.5	0.5	340.46700598	15.0921912873
UniRef90_D0R244	0.157894736842	0.157894736842	405.785056515	15.6893050161
UniRef90_D0R245	0.157894736842	0.157894736842	405.785056515	15.6893050161
UniRef90_D0R241	0.157894736842	0.157894736842	405.785056515	15.6893050161
UniRef90_H7MV32	0.0526315789474	0.0526315789474	394.787026568	14.1755955756
UniRef50_Q040T3	0.263157894737	0.263157894737	426.321745146	16.4117859673
UniRef50_F0NSB4	0.131578947368	0.131578947368	374.274560595	14.8889069901
UniRef90_A0A087Q9D9	0.131578947368	0.131578947368	390.921096136	15.2043058608
UniRef90_C8PAB5	0.289473684211	0.289473684211	587.0789166	17.7969094983
UniRef50_E3R3R1	0.105263157895	0.105263157895	479.015077912	16.1182615266
UniRef90_C8PAB3	0.289473684211	0.289473684211	380.76210907	15.6702835179
UniRef90_D3R0W4	0.0526315789474	0.0526315789474	486.254081634	15.2144520814
UniRef90_D3R0W5	0.131578947368	0.131578947368	395.899173067	15.2884047208
UniRef90_E3R377	0.368421052632	0.368421052632	463.068604063	17.2177205782
UniRef90_C2KF46	0.684210526316	0.684210526316	762.539203323	18.5474159364
UniRef50_U2GHR9	0.157894736842	0.157894736842	366.230625029	14.9641122478
UniRef90_C2KF44	0.605263157895	0.605263157895	767.581440083	18.5461145028
UniRef90_U5F1S5	0.131578947368	0.131578947368	442.227878004	16.0336684508
UniRef90_C4VNM6	0.289473684211	0.289473684211	329.243160106	14.5069195311
UniRef90_U7UTD3	0.0526315789474	0.0526315789474	406.103300233	14.3377796709
UniRef50_I7L6Y6	0.0789473684211	0.0789473684211	540.812711133	16.1031359917
SRS011269.1846	0.184210526316	0.184210526316	452.148638534	16.5938638836
SRS011269.1847	0.0789473684211	0.0789473684211	380.415596501	14.4510142027
UniRef90_C2E3G8	0.157894736842	0.157894736842	383.591107425	15.2859772131
UniRef90_F6CFX7	0.0526315789474	0.0526315789474	406.015282917	14.3354014992
UniRef90_E3C0A1	0.315789473684	0.315789473684	627.655340985	18.0251232917
UniRef90_E3R6B0	0.342105263158	0.342105263158	466.080758335	17.2297698415
UniRef50_Q1WS72	0.421052631579	0.421052631579	484.128733364	17.4502421527
UniRef90_C2KDG8	0.131578947368	0.131578947368	699.445264561	17.1652582226
UniRef90_D6S524	0.289473684211	0.289473684211	330.997497122	14.5577498967
UniRef90_C7Y810	0.236842105263	0.236842105263	432.826021873	16.4650561593
UniRef90_C7Y811	0.210526315789	0.210526315789	344.840820179	14.7233891677
UniRef90_C7XJN6	0.105263157895	0.105263157895	393.71014335	15.0017885514
UniRef90_C7Y813	0.210526315789	0.210526315789	368.013545261	15.2107615839
UniRef90_C7Y814	0.210526315789	0.210526315789	498.591716662	17.130312185
UniRef90_C7Y815	0.184210526316	0.184210526316	363.56529614	15.0779607126
UniRef90_C7XJN2	0.342105263158	0.342105263158	578.904476413	17.9403956758
UniRef90_C7Y817	0.210526315789	0.210526315789	327.017552256	14.2723527818
SRS042428.456	0.105263157895	0.105263157895	400.546989475	15.1080067085
UniRef50_Q3XYY6	0.0526315789474	0.0526315789474	404.259266649	14.3040534768
UniRef90_D5H2H0	0.5	0.5	309.605230337	14.2489666486
UniRef90_Q040S0	0.131578947368	0.131578947368	462.57089299	16.2668854586
UniRef90_Q040S1	0.157894736842	0.157894736842	390.829003236	15.4295694305
UniRef90_Q040S2	0.157894736842	0.157894736842	492.670426894	16.8082616524
UniRef90_Q041T2	0.131578947368	0.131578947368	363.130202882	14.6927276981
UniRef90_Q040S6	0.157894736842	0.157894736842	395.45915947	15.517202538
UniRef90_D6S4R3	0.315789473684	0.315789473684	338.009192731	14.8290722589
UniRef90_C9M335	0.526315789474	0.526315789474	350.718748575	15.3709696922
UniRef90_D6S4R0	0.263157894737	0.263157894737	314.948182535	14.0720726223
UniRef90_D6S4R7	0.105263157895	0.105263157895	344.872549744	14.0953081262
UniRef90_D6S4R4	0.315789473684	0.315789473684	372.845633081	15.5807286802
SRS019379.1055	0.0789473684211	0.0789473684211	453.360786543	15.5142330273
UniRef90_C2KBU0	0.0789473684211	0.0789473684211	512.347997354	15.9781864011
SRS019379.1057	0.0789473684211	0.0789473684211	453.360786543	15.5142330273
UniRef90_D6S4R8	0.105263157895	0.105263157895	344.872549744	14.0953081262
UniRef90_U6F3I1	0.447368421053	0.447368421053	387.524126619	15.991155629
UniRef90_Q041F3	0.157894736842	0.157894736842	361.966337874	14.8757763197
SRS011269.1339	0.0789473684211	0.0789473684211	395.155707381	14.7066118921
UniRef90_C2KDF2	0.5	0.5	445.203450264	17.1546399967
UniRef90_U2GIS3	0.131578947368	0.131578947368	389.857547369	15.1825854236
UniRef50_D0R1S8	0.157894736842	0.157894736842	389.753459212	15.4086308534
UniRef50_E1NUW8	0.210526315789	0.210526315789	539.930169091	17.3505005354
UniRef90_E3BQZ0	0.315789473684	0.315789473684	422.176243989	16.5395486539
UniRef90_D7V5Y1	0.157894736842	0.157894736842	412.021558369	15.8085890391
UniRef90_E3BQZ6	0.289473684211	0.289473684211	411.496015691	16.2527912081
UniRef90_C2EQ81	0.473684210526	0.473684210526	449.899150477	17.1198589008
UniRef90_E3BQZ4	0.263157894737	0.263157894737	519.480928234	17.3929946703
UniRef90_E3BQZ8	0.289473684211	0.289473684211	423.361555515	16.4662526952
SRS011269.2284	0.131578947368	0.131578947368	415.430800217	15.6383589561
UniRef90_C8PD09	0.315789473684	0.315789473684	410.415459407	16.3234917628
UniRef90_C8PD08	0.289473684211	0.289473684211	529.876607164	17.5626272741
UniRef90_C7Y821	0.210526315789	0.210526315789	328.279780816	14.3074621939
UniRef90_C8PD04	0.315789473684	0.315789473684	450.893238677	16.9698558359
UniRef50_UPI0004691EB6	0.0789473684211	0.0789473684211	567.953760275	16.2038910337
UniRef90_E3BRF9	0.315789473684	0.315789473684	448.728481986	16.9470974229
UniRef90_E3BRF1	0.289473684211	0.289473684211	547.281410218	17.6348033594
UniRef90_E3BRF3	0.289473684211	0.289473684211	487.44454332	17.2795154832
UniRef90_E3BRF4	0.315789473684	0.315789473684	459.8965392	17.0991016968
UniRef90_E3BRF7	0.289473684211	0.289473684211	477.359830926	17.1696201905
UniRef90_E3BU69	0.289473684211	0.289473684211	572.631220324	17.7488133387
UniRef90_E3BU68	0.289473684211	0.289473684211	554.482645699	17.6632364605
UniRef90_E3BU62	0.289473684211	0.289473684211	544.92262673	17.6234210234
UniRef90_K1MCS7	0.0526315789474	0.0526315789474	624.388178565	15.70625109
SRS019379.77	0.131578947368	0.131578947368	503.577051793	16.6141609854
SRS019379.74	0.0526315789474	0.0526315789474	3211.79265768	15.9484163345
UniRef90_E3BT16	0.315789473684	0.315789473684	515.552912265	17.5759395522
UniRef90_C8PCC1	0.315789473684	0.315789473684	523.250505874	17.6425196541
UniRef90_C8PCC0	0.315789473684	0.315789473684	672.813929564	18.0967017343
UniRef90_C8PCC3	0.289473684211	0.289473684211	557.14678111	17.6746006146
UniRef90_C8PCC7	0.315789473684	0.315789473684	557.233251017	17.7833122815
UniRef90_C8PCC6	0.289473684211	0.289473684211	547.159978712	17.6333808518
UniRef90_D0R5Y3	0.157894736842	0.157894736842	380.590469934	15.2404154683
UniRef90_D0R5Y0	0.157894736842	0.157894736842	385.970844788	15.338694116
SRS022734.717	0.0526315789474	0.0526315789474	651.022669617	15.7439022135
SRS022734.716	0.0526315789474	0.0526315789474	651.022669617	15.7439022135
UniRef90_D0R5Y4	0.157894736842	0.157894736842	380.338375558	15.2277969809
UniRef90_D0R5Y5	0.157894736842	0.157894736842	380.460652649	15.2304668662
UniRef50_E1NJJ1	0.0526315789474	0.0526315789474	388.139190524	14.0662197497
UniRef90_W4JMD4	0.184210526316	0.184210526316	409.905893713	15.9501123954
SRS014494.3773	0.105263157895	0.105263157895	352.471187254	14.2510937185
SRS014494.3772	0.105263157895	0.105263157895	352.471187254	14.2510937185
SRS014494.3771	0.105263157895	0.105263157895	352.471187254	14.2510937185
SRS014494.3775	0.105263157895	0.105263157895	352.471187254	14.2510937185
SRS014494.3774	0.105263157895	0.105263157895	352.471187254	14.2510937185
SRS014494.3779	0.105263157895	0.105263157895	352.356667472	14.2457100005
UniRef90_D5H205	0.5	0.5	377.815758131	15.8898686658
UniRef90_D5H204	0.5	0.5	339.549817391	15.0696724625
UniRef90_D5H200	0.5	0.5	355.086674641	15.4224755796
UniRef90_D5H203	0.5	0.5	342.379802507	15.1262112052
UniRef90_F7SFB7	0.157894736842	0.157894736842	361.966337874	14.8757763197
UniRef90_C9M3K9	0.447368421053	0.447368421053	370.638693339	15.642148873
UniRef90_E3BS88	0.263157894737	0.263157894737	512.817787079	17.3426490793
UniRef90_E3BS87	0.289473684211	0.289473684211	545.594258579	17.6272157133
UniRef90_E3BS86	0.263157894737	0.263157894737	523.713564017	17.4193020104
UniRef90_E3BS85	0.289473684211	0.289473684211	552.054337496	17.6518671159
UniRef90_E3BS81	0.315789473684	0.315789473684	767.528856676	18.1685516811
UniRef90_E3BS80	0.315789473684	0.315789473684	661.056993204	18.0810759162
UniRef90_Q5FKU0	0.5	0.5	320.865747019	14.5485837368
UniRef90_D6S5Q9	0.263157894737	0.263157894737	314.714611271	14.0645555474
UniRef90_D6S5Q8	0.105263157895	0.105263157895	343.979954269	14.0830373789
UniRef90_E1NYT2	0.131578947368	0.131578947368	748.028196478	17.19237534
UniRef90_D5GZY9	0.473684210526	0.473684210526	430.237332272	16.8406426407
UniRef90_E3R4C6	0.5	0.5	364.60760533	15.6317971481
UniRef90_D5GZY3	0.0789473684211	0.0789473684211	825.409260132	16.5031420091
UniRef90_D5GZY1	0.5	0.5	478.299546798	17.5468573508
UniRef90_D5GZY0	0.5	0.5	453.115505741	17.2566454142
UniRef90_D5GZY7	0.263157894737	0.263157894737	411.991422493	16.1560236466
UniRef90_D5GZY6	0.263157894737	0.263157894737	441.227170518	16.6465116328
UniRef90_D5GZY5	0.473684210526	0.473684210526	429.962082568	16.8345299747
SRS011355.2508	0.447368421053	0.447368421053	415.051027982	16.5377584992
UniRef90_E1NWX4	0.105263157895	0.105263157895	437.109252501	15.6922148978
UniRef90_E3BS25	0.315789473684	0.315789473684	683.000836046	18.1094793703
UniRef90_W4JFY7	0.0789473684211	0.0789473684211	562.767637492	16.1825633247
UniRef90_E3BSA1	0.315789473684	0.315789473684	615.426351778	17.9890209248
UniRef90_E1NE72	0.289473684211	0.289473684211	549.959199782	17.6457065526
UniRef90_U2GFN0	0.0789473684211	0.0789473684211	548.456879598	16.13051256
UniRef90_D1YIX5	0.131578947368	0.131578947368	455.357747812	16.1815782966
UniRef90_D6S2Q8	0.289473684211	0.289473684211	366.947078553	15.382319826
UniRef90_D6S2Q9	0.289473684211	0.289473684211	329.232499089	14.505848368
UniRef50_E1NVN3	0.0526315789474	0.0526315789474	573.678207331	15.5877861032
UniRef90_D6S2Q0	0.105263157895	0.105263157895	422.300762466	15.4671827482
UniRef90_D6S2Q1	0.105263157895	0.105263157895	415.122119262	15.3653742465
UniRef90_D6S2Q2	0.131578947368	0.131578947368	365.996786481	14.7438530412
UniRef90_D6S2Q3	0.315789473684	0.315789473684	310.398638187	14.0967569203
UniRef90_D6S2Q4	0.736842105263	0.736842105263	379.347218758	15.9956978258
UniRef90_D6S2Q5	0.105263157895	0.105263157895	444.468040738	15.7741336252
UniRef90_D6S2Q7	0.289473684211	0.289473684211	342.413778612	14.8522377552
UniRef90_C2KGB7	0.368421052632	0.368421052632	638.114366284	18.1237105946
UniRef50_A9KI94	0.526315789474	0.526315789474	315.47924889	14.4601583387
UniRef90_J3J9H6	0.157894736842	0.157894736842	420.817697871	15.9606165898
UniRef90_E3R379	0.394736842105	0.394736842105	561.983620127	17.905781095
UniRef90_E3BRP8	0.315789473684	0.315789473684	515.514848663	17.5754564583
UniRef90_D6S689	0.263157894737	0.263157894737	339.546834501	14.7109804271
UniRef90_W4JN70	0.131578947368	0.131578947368	409.907348558	15.5315565753
UniRef90_Q044H4	0.131578947368	0.131578947368	335.638397217	14.1038664715
UniRef90_K1LXA4	0.0526315789474	0.0526315789474	426.799244169	14.6371427385
UniRef50_Q042S9	0.105263157895	0.105263157895	374.80854244	14.6591928839
UniRef90_E6LTL3	0.289473684211	0.289473684211	425.486196442	16.5049629398
UniRef90_E3R749	0.5	0.5	448.771955745	17.2051788662
UniRef90_C8PDB6	0.315789473684	0.315789473684	376.37898458	15.6458073298
UniRef90_C8PDB3	0.263157894737	0.263157894737	429.059630161	16.4562732058
UniRef50_C7XKE8	0.0526315789474	0.0526315789474	423.769947459	14.5943557231
UniRef90_D4FBX8	0.289473684211	0.289473684211	375.873549096	15.5537315383
UniRef90_C9M2P4	0.5	0.5	315.562167739	14.4151711538
UniRef90_Q040Z1	0.157894736842	0.157894736842	367.547622727	14.9830141823
UniRef90_F0GLR4	0.157894736842	0.157894736842	513.405114954	16.9402907865
UniRef90_C7XIQ6	0.473684210526	0.473684210526	375.243624068	15.7625269996
UniRef90_C7XIQ7	0.473684210526	0.473684210526	425.978865595	16.7580067637
UniRef90_E4SN83	0.421052631579	0.421052631579	333.24431452	14.7734715541
UniRef90_C7XIQ8	0.473684210526	0.473684210526	365.379731388	15.568586642
UniRef90_D0DFB2	0.289473684211	0.289473684211	365.824187165	15.3615913491
UniRef90_D7V1P6	0.157894736842	0.157894736842	330.852623368	14.1852200398
UniRef90_Q5FLF5	0.5	0.5	356.645400708	15.4501471527
UniRef90_Q5FLF6	0.473684210526	0.473684210526	339.113423464	14.9797154112
UniRef90_A8YUH0	0.552631578947	0.552631578947	304.954599624	14.1473891808
UniRef90_E1NXS6	0.0789473684211	0.0789473684211	456.096902256	15.5454508627
UniRef90_D0DLI1	0.0789473684211	0.0789473684211	396.470715052	14.7191007318
SRS011269.2038	0.131578947368	0.131578947368	339.416058074	14.2144862263
UniRef90_C4VN72	0.184210526316	0.184210526316	353.683234578	14.8719056742
UniRef90_C7XLS0	0.447368421053	0.447368421053	378.754584442	15.8019561047
UniRef50_Q1G9D2	0.263157894737	0.263157894737	358.615674875	15.111547054
UniRef90_C4VN75	0.184210526316	0.184210526316	358.631574882	14.9625251347
UniRef90_C7XLS9	0.5	0.5	429.422668136	16.9144957789
UniRef90_C4VN78	0.184210526316	0.184210526316	358.139739511	14.9524170009
UniRef90_D0DG84	0.184210526316	0.184210526316	401.275817012	15.7869218885
UniRef90_D5H0G8	0.131578947368	0.131578947368	880.877770771	17.2583185554
UniRef90_D5H0G9	0.5	0.5	480.716971351	17.5816024967
UniRef90_U2GJJ6	0.157894736842	0.157894736842	357.707253493	14.7875901807
UniRef50_A8FGG0	0.842105263158	0.842105263158	458.429585535	17.418611435
UniRef90_D5H0G2	0.473684210526	0.473684210526	523.939444758	17.8206328096
UniRef90_D5H0G1	0.105263157895	0.105263157895	647.344110052	16.7892663279
UniRef50_G3RFL0	0.236842105263	0.236842105263	1804.95975197	17.9872511297
UniRef90_D5H0G7	0.5	0.5	494.01686458	17.7136422747
UniRef90_D5H0G4	0.473684210526	0.473684210526	494.093220241	17.6124919796
UniRef90_D5H0G5	0.473684210526	0.473684210526	488.96509416	17.566406048
UniRef90_D6S3N8	0.105263157895	0.105263157895	497.070642869	16.273039554
UniRef90_D6S3N9	0.315789473684	0.315789473684	318.698647327	14.306283309
UniRef90_D6S3N4	0.131578947368	0.131578947368	403.036409855	15.3987770276
UniRef90_D6S3N5	0.342105263158	0.342105263158	350.592058665	15.1545480338
UniRef90_D6S3N6	0.105263157895	0.105263157895	497.070642869	16.273039554
UniRef90_D6S3N7	0.315789473684	0.315789473684	378.851956803	15.6987942545
UniRef90_D6S3N0	0.105263157895	0.105263157895	499.268266593	16.2875632726
UniRef90_D6S3N1	0.236842105263	0.236842105263	486.231593155	17.0773391445
UniRef90_D6S3N2	0.289473684211	0.289473684211	400.172854559	16.0365245816
UniRef90_D6S3N3	0.315789473684	0.315789473684	382.008933572	15.7697977406
UniRef50_F6CG14	0.105263157895	0.105263157895	426.639443893	15.5365058014
UniRef90_Q040L1	0.157894736842	0.157894736842	413.10901228	15.8435650526
UniRef90_Q040L0	0.157894736842	0.157894736842	413.10901228	15.8435650526
UniRef90_F6CGA9	0.0526315789474	0.0526315789474	449.763789194	14.8931939656
UniRef90_Q040L5	0.157894736842	0.157894736842	412.800941234	15.8341175048
UniRef90_Q040L4	0.157894736842	0.157894736842	412.800941234	15.8341175048
UniRef90_Q040L7	0.131578947368	0.131578947368	400.681103085	15.3682282789
UniRef90_Q040L6	0.157894736842	0.157894736842	412.800941234	15.8341175048
UniRef90_K1MMT8	0.315789473684	0.315789473684	352.837596749	15.1678519413
UniRef90_C7XKS6	0.5	0.5	534.652201465	17.9704021558
UniRef90_E6LT43	0.289473684211	0.289473684211	534.986908234	17.5844920975
UniRef90_D0DHU8	0.210526315789	0.210526315789	360.475950718	15.0586095932
UniRef90_D0DHU4	0.342105263158	0.342105263158	391.462857401	16.0119033024
UniRef50_F4AC91	0.0789473684211	0.0789473684211	442.893885031	15.407002001
UniRef90_D0DHU1	0.342105263158	0.342105263158	427.916755605	16.6875745535
UniRef90_D0R1V9	0.157894736842	0.157894736842	374.753091756	15.1175705887
UniRef90_C8PB33	0.263157894737	0.263157894737	487.85943843	17.1682197426
UniRef90_D0R1V1	0.157894736842	0.157894736842	377.298131545	15.158025182
UniRef90_E1NVT2	0.289473684211	0.289473684211	673.430102659	17.9850944883
UniRef90_F0NTY8	0.473684210526	0.473684210526	427.3076294	16.7850692952
UniRef90_E3BRY9	0.289473684211	0.289473684211	696.347070695	18.010794212
UniRef90_E3BRY8	0.315789473684	0.315789473684	544.367567035	17.7271839215
UniRef90_D0R226	0.184210526316	0.184210526316	1556.13588671	17.8491047958
UniRef90_Q045K6	0.131578947368	0.131578947368	369.591902536	14.8053257511
UniRef90_Q045K3	0.131578947368	0.131578947368	369.591902536	14.8053257511
UniRef90_R4K024	0.421052631579	0.421052631579	329.280013357	14.6556627912
SRS011269.1927	0.105263157895	0.105263157895	355.131941094	14.3039162296
UniRef90_E3R243	0.157894736842	0.157894736842	434.891295617	16.2061236024
UniRef90_E3R240	0.131578947368	0.131578947368	370.614522647	14.8269652507
UniRef90_E3R241	0.131578947368	0.131578947368	415.236685813	15.6369873218
UniRef90_E3R530	0.368421052632	0.368421052632	312.84412721	14.212699429
UniRef90_E3R531	0.368421052632	0.368421052632	307.897064128	14.0690365631
UniRef90_E3R7F0	0.394736842105	0.394736842105	348.672898298	15.1368688342
UniRef90_E3R249	0.131578947368	0.131578947368	412.834884659	15.5962539926
SRS011269.1928	0.131578947368	0.131578947368	2259.05341398	17.344642501
UniRef50_E6LTF6	0.0789473684211	0.0789473684211	468.550228574	15.6778998917
UniRef90_E3BZY4	0.289473684211	0.289473684211	540.035896284	17.6018277266
UniRef90_E3BZY6	0.105263157895	0.105263157895	685.712613025	16.8346706074
UniRef50_S2KCM8	0.394736842105	0.394736842105	341.968110134	14.9890040856
UniRef90_D6S341	0.263157894737	0.263157894737	349.740982915	14.9268557152
UniRef50_D0DMD5	0.0526315789474	0.0526315789474	800.285393196	15.8376846738
UniRef50_D0DMD4	0.0789473684211	0.0789473684211	388.941608709	14.5955437861
UniRef90_W4JHH1	0.0789473684211	0.0789473684211	438.204116258	15.3547936909
UniRef90_K1MKY4	0.157894736842	0.157894736842	778.492435793	17.507787831
UniRef90_C7XGT0	0.5	0.5	343.849925163	15.1629301552
UniRef90_C7XGT7	0.5	0.5	314.089511276	14.3766610501
UniRef90_E3R8W2	0.157894736842	0.157894736842	412.45111286	15.8192294644
UniRef90_E3C1Y4	0.0526315789474	0.0526315789474	606.219599713	15.6665103353
UniRef90_D6S365	0.105263157895	0.105263157895	379.111296275	14.7335421451
SRS011355.477	0.421052631579	0.421052631579	316.96984154	14.3318826881
SRS016111.1251	0.210526315789	0.210526315789	455.623044358	16.7049792312
UniRef90_C2E3E5	0.157894736842	0.157894736842	374.753091756	15.1175705887
UniRef90_C2E3E2	0.157894736842	0.157894736842	374.753091756	15.1175705887
UniRef90_D0DGZ9	0.184210526316	0.184210526316	672.113772908	17.6486907877
SRS042858.688	0.0526315789474	0.0526315789474	8223.493777	15.9604695395
UniRef90_C7Y832	0.210526315789	0.210526315789	349.618735073	14.8287187946
UniRef90_C7Y833	0.184210526316	0.184210526316	363.546593995	15.0769549443
UniRef90_C7Y830	0.210526315789	0.210526315789	331.534538936	14.3958015142
UniRef90_C7Y831	0.210526315789	0.210526315789	355.691610175	14.9606405921
UniRef90_C7Y836	0.210526315789	0.210526315789	386.724364007	15.5824296307
UniRef90_C7Y834	0.210526315789	0.210526315789	330.618122997	14.3691760697
UniRef90_C7XJL1	0.5	0.5	478.09132774	17.5448418158
UniRef90_C7Y838	0.210526315789	0.210526315789	325.901479792	14.2511058162
UniRef90_C4VKL5	0.184210526316	0.184210526316	323.943177578	14.1506511661
UniRef90_C8PCQ5	0.315789473684	0.315789473684	509.860523124	17.5532243343
UniRef90_C7XJL9	0.447368421053	0.447368421053	457.791389815	17.1883404478
UniRef90_D5GZD8	0.5	0.5	379.890911225	15.9411004554
UniRef50_D4FBN8	0.157894736842	0.157894736842	657.610593582	17.4108702848
UniRef90_D5GZD5	0.5	0.5	432.689228666	16.9860340185
UniRef90_D5GZD6	0.473684210526	0.473684210526	377.89893142	15.8143710554
UniRef90_D5GZD7	0.5	0.5	375.730580605	15.8524546402
UniRef90_D5GZD1	0.5	0.5	427.338917271	16.8778847607
UniRef90_D5GZD2	0.447368421053	0.447368421053	388.389607672	16.00421018
UniRef90_Q040Q2	0.157894736842	0.157894736842	426.25542792	16.0450178637
UniRef90_Q040Q0	0.157894736842	0.157894736842	431.744649261	16.1372555592
UniRef90_Q040Q1	0.157894736842	0.157894736842	426.25542792	16.0450178637
UniRef90_D6S4P9	0.105263157895	0.105263157895	454.650014144	15.8862482535
UniRef90_C8PCQ1	0.315789473684	0.315789473684	473.593432166	17.2428823148
UniRef90_Q040Q4	0.157894736842	0.157894736842	426.25542792	16.0450178637
UniRef90_Q5FHZ2	0.5	0.5	470.185003163	17.4792578165
UniRef90_U2G366	0.157894736842	0.157894736842	326.619179881	14.0726331307
SRS047335.1009	0.0789473684211	0.0789473684211	503.926432247	15.9393371637
UniRef90_E3BSB5	0.131578947368	0.131578947368	609.80039676	17.0333839142
UniRef90_E3BSB4	0.157894736842	0.157894736842	535.636717455	17.0567796699
UniRef90_E3BSB7	0.0789473684211	0.0789473684211	497.228040883	15.9008001479
UniRef90_E3BSB6	0.157894736842	0.157894736842	489.862641887	16.7865555473
UniRef90_E3BSB9	0.0526315789474	0.0526315789474	509.826936114	15.3511994419
UniRef90_C4VU19	0.0789473684211	0.0789473684211	432.991731718	15.2974303538
UniRef90_C4VU18	0.131578947368	0.131578947368	537.513434233	16.7808288074
UniRef90_E3DAP6	0.315789473684	0.315789473684	384.823325812	15.8287370371
UniRef50_G7NK24	0.657894736842	0.657894736842	3070.74857465	18.7224541688
UniRef50_A0A081BJH0	0.131578947368	0.131578947368	412.972148236	15.5980864295
UniRef90_C7Y7G6	0.5	0.5	437.127390964	17.0512383985
UniRef90_E3BQX4	0.289473684211	0.289473684211	413.832355109	16.3148188856
UniRef90_E3BQX6	0.263157894737	0.263157894737	441.928995797	16.656203003
UniRef90_E3BQX0	0.263157894737	0.263157894737	439.741718808	16.630512498
