Gene ID	Annotation	SRS056210	SRS011132	SRS019597	SRS015996	SRS016033
SRS019597.537-T1-C	UniRef_unknown	0.0	0.0	0.225814007964	0.0	0.0
SRS019597.226-T1-C	UniRef_unknown	0.0	0.0	0.242085515516	0.0	0.0
SRS019597.2921-T1-C	UniRef_unknown	0.0	0.0	0.290225778794	0.0	0.0
SRS019597.942-T1-C	UniRef_unknown	0.0	0.0	0.229562305669	0.0	0.0
SRS019597.822-T1-C	UniRef90_L0WLD9	0.0	0.0	0.191442067241	0.0	0.0
SRS019597.135-T1-C	UniRef_unknown	0.0	0.0	0.388248559258	0.0	0.0
SRS019597.3354-T1-C	UniRef_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.2919-T1-C	UniRef_unknown	0.0	0.0	0.290225778794	0.0	0.0
SRS019597.2631-T1-C	UniRef_unknown	0.0	0.0	0.172627491973	0.0	0.0
SRS019597.3170-T1-C	UniRef_unknown	0.0	0.0	0.216678558377	0.0	0.0
SRS019597.1138-T1-C	UniRef_unknown	0.0	0.0	0.0610328638498	0.0	0.0
SRS019597.1825-T1-C	UniRef_unknown	0.0	0.0	0.0563002680965	0.0	0.0
SRS019597.2232-T1-C	UniRef_unknown	0.0	0.0	0.18544436669	0.0	0.0
SRS019597.2064-T1-C	UniRef_unknown	0.0	0.0	0.0606060606061	0.0	0.0
SRS019597.719-T1-C	UniRef_unknown	0.0	0.0	0.206326959656	0.0	0.0
SRS019597.813-T1-C	UniRef_unknown	0.0	0.0	0.191442067241	0.0	0.0
SRS019597.1960-T1-C	UniRef_unknown	0.0	0.0	0.0640495867769	0.0	0.0
SRS019597.1185-T1-C	UniRef_unknown	0.0	0.0	0.0636363636364	0.0	0.0
SRS019597.1528-T1-C	UniRef_unknown	0.0	0.0	0.0620437956204	0.0	0.0
SRS019597.1511-T1-C	UniRef_unknown	0.0	0.0	0.0814814814815	0.0	0.0
SRS019597.3165-T1-C	UniRef_unknown	0.0	0.0	0.216678558377	0.0	0.0
SRS019597.1388-T1-C	UniRef_unknown	0.0	0.0	0.0524193548387	0.0	0.0
SRS019597.965-T1-C	UniRef_unknown	0.0	0.0	0.239376770538	0.0	0.0
SRS019597.1445-T1-C	UniRef_unknown	0.0	0.0	0.0656370656371	0.0	0.0
SRS019597.1428-T1-C	UniRef_unknown	0.0	0.0	0.0627450980392	0.0	0.0
SRS019597.2950-T1-C	UniRef_unknown	0.0	0.0	0.304502369668	0.0	0.0
SRS019597.872-T1-C	UniRef_unknown	0.0	0.0	0.196848585079	0.0	0.0
SRS019597.1781-T1-C	UniRef_unknown	0.0	0.0	0.0514285714286	0.0	0.0
SRS019597.1919-T1-C	UniRef_unknown	0.0	0.0	0.0687361419069	0.0	0.0
SRS019597.603-T1-C	UniRef_unknown	0.0	0.0	0.201998692838	0.0	0.0
SRS019597.423-T1-C	UniRef_unknown	0.0	0.0	0.190374239959	0.0	0.0
SRS019597.1156-T1-C	UniRef_unknown	0.0	0.0	0.0691244239631	0.0	0.0
SRS019597.3105-T1-C	UniRef_unknown	0.0	0.0	0.256216501186	0.0	0.0
SRS019597.1751-T1-C	UniRef_unknown	0.0	0.0	0.0705882352941	0.0	0.0
SRS019597.3215-T1-C	UniRef_unknown	0.0	0.0	0.240076620198	0.0	0.0
SRS019597.556-T1-C	UniRef_unknown	0.0	0.0	0.20812897366	0.0	0.0
SRS019597.3271-T1-C	UniRef_unknown	0.0	0.0	0.240076620198	0.0	0.0
SRS019597.1437-T1-C	UniRef_unknown	0.0	0.0	0.295719844358	0.0	0.0
SRS019597.2469-T1-C	UniRef_unknown	0.0	0.0	0.210354896676	0.0	0.0
SRS019597.1788-T1-C	UniRef_unknown	0.0	0.0	0.0539772727273	0.0	0.0
SRS019597.1501-T1-C	UniRef_unknown	0.0	0.0	0.0671641791045	0.0	0.0
SRS019597.1101-T1-C	UniRef_unknown	0.0	0.0	0.0714285714286	0.0	0.0
SRS019597.2101-T1-C	UniRef_unknown	0.0	0.0	0.215507411631	0.0	0.0
SRS019597.1093-T1-C	UniRef_unknown	0.0	0.0	0.0769230769231	0.0	0.0
SRS019597.1159-T1-C	UniRef_unknown	0.0	0.0	0.0921658986175	0.0	0.0
SRS019597.3176-T1-C	UniRef_unknown	0.0	0.0	0.216678558377	0.0	0.0
SRS019597.59-T1-C	UniRef_unknown	0.0	0.0	0.0904761904762	0.0	0.0
SRS019597.998-T1-C	UniRef_unknown	0.0	0.0	0.187168610817	0.0	0.0
SRS019597.418-T1-C	UniRef_unknown	0.0	0.0	0.0592991913747	0.0	0.0
SRS019597.475-T1-C	UniRef_unknown	0.0	0.0	0.184141678406	0.0	0.0
SRS019597.1104-T1-C	UniRef_unknown	0.0	0.0	0.0857142857143	0.0	0.0
SRS019597.3045-T1-C	UniRef_unknown	0.0	0.0	0.298847483673	0.0	0.0
SRS019597.2432-T1-C	UniRef_unknown	0.0	0.0	0.227943014246	0.0	0.0
SRS019597.1800-T1-C	UniRef_unknown	0.0	0.0	0.0642458100559	0.0	0.0
SRS019597.2095-T1-C	UniRef_unknown	0.0	0.0	0.2	0.0	0.0
SRS019597.3058-T1-C	UniRef_unknown	0.0	0.0	0.298847483673	0.0	0.0
SRS019597.2380-T1-C	UniRef_unknown	0.0	0.0	0.186709836571	0.0	0.0
SRS019597.1201-T1-C	UniRef_unknown	0.0	0.0	0.0900900900901	0.0	0.0
SRS019597.3164-T1-C	UniRef_unknown	0.0	0.0	0.216678558377	0.0	0.0
SRS019597.2340-T1-C	UniRef_unknown	0.0	0.0	0.171091997008	0.0	0.0
SRS019597.2934-T1-C	UniRef_unknown	0.0	0.0	0.290225778794	0.0	0.0
SRS019597.1567-T1-C	UniRef_unknown	0.0	0.0	0.0742049469965	0.0	0.0
SRS019597.2506-T1-C	UniRef_unknown	0.0	0.0	0.271876314682	0.0	0.0
SRS019597.377-T1-C	UniRef_unknown	0.0	0.0	0.1777083899	0.0	0.0
SRS019597.1602-T1-C	UniRef_unknown	0.0	0.0	0.0443686006826	0.0	0.0
SRS019597.656-T1-C	UniRef_unknown	0.0	0.0	0.208948243608	0.0	0.0
SRS019597.1494-T1-C	UniRef_unknown	0.0	0.0	0.0711610486891	0.0	0.0
SRS019597.2165-T1-C	UniRef_unknown	0.0	0.0	0.230357142857	0.0	0.0
SRS019597.1290-T1-C	UniRef_unknown	0.0	0.0	0.0858369098712	0.0	0.0
SRS019597.940-T1-C	UniRef_unknown	0.0	0.0	0.229562305669	0.0	0.0
SRS019597.1365-T1-C	UniRef_unknown	0.0	0.0	0.069387755102	0.0	0.0
SRS019597.1175-T1-C	UniRef_unknown	0.0	0.0	0.0867579908676	0.0	0.0
SRS019597.2545-T1-C	UniRef_unknown	0.0	0.0	0.188231850117	0.0	0.0
SRS019597.2355-T1-C	UniRef_unknown	0.0	0.0	0.199135695765	0.0	0.0
SRS019597.2350-T1-C	UniRef_unknown	0.0	0.0	0.166785969936	0.0	0.0
SRS019597.984-T1-C	UniRef_unknown	0.0	0.0	0.187168610817	0.0	0.0
SRS019597.691-T1-C	UniRef_unknown	0.0	0.0	0.215106580167	0.0	0.0
SRS019597.2994-T1-C	UniRef90_Q4FQ37	0.0	0.0	0.249272241496	0.0	0.0
SRS019597.2553-T1-C	UniRef_unknown	0.0	0.0	0.184481971702	0.0	0.0
SRS019597.1360-T1-C	UniRef_unknown	0.0	0.0	0.077868852459	0.0	0.0
SRS019597.945-T1-C	UniRef_unknown	0.0	0.0	0.229562305669	0.0	0.0
SRS019597.2169-T1-C	UniRef_unknown	0.0	0.0	0.188679245283	0.0	0.0
SRS019597.56-T1-C	UniRef_unknown	0.0	0.0	0.185086551265	0.0	0.0
SRS019597.2622-T1-C	UniRef_unknown	0.0	0.0	0.173018940858	0.0	0.0
SRS019597.3032-T1-C	UniRef_unknown	0.0	0.0	0.268559540779	0.0	0.0
SRS019597.2335-T1-C	UniRef_unknown	0.0	0.0	0.194975083056	0.0	0.0
SRS019597.2678-T1-C	UniRef_unknown	0.0	0.0	0.318247023383	0.0	0.0
SRS019597.2245-T1-C	UniRef_unknown	0.0	0.0	0.271946564885	0.0	0.0
SRS019597.1973-T1-C	UniRef_unknown	0.0	0.0	0.142	0.0	0.0
SRS019597.2221-T1-C	UniRef_unknown	0.0	0.0	0.176291793313	0.0	0.0
SRS019597.663-T1-C	UniRef_unknown	0.0	0.0	0.208948243608	0.0	0.0
SRS019597.2816-T1-C	UniRef_unknown	0.0	0.0	0.257519678882	0.0	0.0
SRS019597.2450-T1-C	UniRef_unknown	0.0	0.0	0.179951397327	0.0	0.0
SRS019597.1483-T1-C	UniRef_unknown	0.0	0.0	0.0679245283019	0.0	0.0
SRS019597.1283-T1-C	UniRef_unknown	0.0	0.0	0.0862068965517	0.0	0.0
SRS019597.975-T1-C	UniRef_unknown	0.0	0.0	0.270278519649	0.0	0.0
SRS019597.1376-T1-C	UniRef_unknown	0.0	0.0	0.0688259109312	0.0	0.0
SRS019597.1023-T1-C	UniRef_unknown	0.0	0.0	0.0746268656716	0.0	0.0
SRS019597.800-T1-C	UniRef_unknown	0.0	0.0	0.18312002148	0.0	0.0
SRS019597.1502-T1-C	UniRef_unknown	0.0	0.0	0.0671641791045	0.0	0.0
SRS019597.2346-T1-C	UniRef_unknown	0.0	0.0	0.166785969936	0.0	0.0
SRS019597.681-T1-C	UniRef_unknown	0.0	0.0	0.158961413631	0.0	0.0
SRS019597.3299-T1-C	UniRef_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.3155-T1-C	UniRef_unknown	0.0	0.0	0.216678558377	0.0	0.0
SRS019597.2544-T1-C	UniRef_unknown	0.0	0.0	0.188231850117	0.0	0.0
SRS019597.1373-T1-C	UniRef_unknown	0.0	0.0	0.0853658536585	0.0	0.0
SRS019597.970-T1-C	UniRef_unknown	0.0	0.0	0.270278519649	0.0	0.0
SRS019597.3371-T1-C	UniRef_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.865-T1-C	UniRef_unknown	0.0	0.0	0.209939148073	0.0	0.0
SRS019597.1042-T1-C	UniRef_unknown	0.0	0.0	0.0985221674877	0.0	0.0
SRS015996.19573-T1-C	UniRef_unknown	0.0	0.0	0.0	0.227189781022	0.0
SRS015996.15258-T1-C	UniRef_unknown	0.0	0.0	0.0	0.179419525066	0.0
SRS015996.8490-T1-C	UniRef_unknown	0.0	0.0	0.0	0.295111111111	0.0
SRS015996.5465-T1-C	UniRef_unknown	0.0	0.0	0.0	0.766153846154	0.0
SRS015996.1266-T1-C	UniRef_unknown	0.0	0.0	0.0	0.173529411765	0.0
SRS015996.8622-T1-C	UniRef_unknown	0.0	0.0	0.0	0.420128730252	0.0
SRS015996.6148-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0814479638009	0.0
SRS015996.15590-T1-C	UniRef_unknown	0.0	0.0	0.0	0.80604534005	0.0
SRS015996.9719-T1-C	UniRef_unknown	0.0	0.0	0.0	0.109452736318	0.0
SRS015996.7081-T1-C	UniRef_unknown	0.0	0.0	0.0	0.388308977035	0.0
SRS015996.13105-T1-C	UniRef_unknown	0.0	0.0	0.0	0.115789473684	0.0
SRS015996.9313-T1-C	UniRef_unknown	0.0	0.0	0.0	1.19832778927	0.0
SRS015996.15268-T1-C	UniRef_unknown	0.0	0.0	0.0	0.34036939314	0.0
SRS015996.5222-T1-C	UniRef_unknown	0.0	0.0	0.0	0.363026235509	0.0
SRS015996.14136-T1-C	UniRef_unknown	0.0	0.0	0.0	1.10216718266	0.0
SRS015996.4357-T1-C	UniRef_unknown	0.0	0.0	0.0	0.386752136752	0.0
SRS015996.6899-T1-C	UniRef_unknown	0.0	0.0	0.0	0.198945981555	0.0
SRS015996.17503-T1-C	UniRef_unknown	0.0	0.0	0.0	0.450980392157	0.0
SRS015996.10431-T1-C	UniRef_unknown	0.0	0.0	0.0	0.26511627907	0.0
SRS015996.15339-T1-C	UniRef_unknown	0.0	0.0	0.0	0.501305483029	0.0
SRS015996.6324-T1-C	UniRef_unknown	0.0	0.0	0.0	0.492736077482	0.0
SRS015996.10804-T1-C	UniRef_unknown	0.0	0.0	0.0	0.260089686099	0.0
SRS015996.17008-T1-C	UniRef_unknown	0.0	0.0	0.0	0.277559055118	0.0
SRS015996.3296-T1-C	UniRef_unknown	0.0	0.0	0.0	0.200836820084	0.0
SRS015996.1386-T1-C	UniRef_unknown	0.0	0.0	0.0	0.273755656109	0.0
SRS015996.8823-T1-C	UniRef_unknown	0.0	0.0	0.0	0.411627906977	0.0
SRS015996.9872-T1-C	UniRef_unknown	0.0	0.0	0.0	0.852216748768	0.0
SRS015996.19475-T1-C	UniRef_unknown	0.0	0.0	0.0	0.317096466094	0.0
SRS015996.12362-T1-C	UniRef_unknown	0.0	0.0	0.0	0.155303030303	0.0
SRS015996.7980-T1-C	UniRef_unknown	0.0	0.0	0.0	0.421416234888	0.0
SRS015996.7727-T1-C	UniRef_unknown	0.0	0.0	0.0	0.608695652174	0.0
SRS015996.14000-T1-C	UniRef_unknown	0.0	0.0	0.0	0.135220125786	0.0
SRS015996.15497-T1-C	UniRef_unknown	0.0	0.0	0.0	0.209183673469	0.0
SRS015996.5577-T1-C	UniRef_unknown	0.0	0.0	0.0	0.166083916084	0.0
SRS015996.20498-T1-C	UniRef_unknown	0.0	0.0	0.0	0.244145706852	0.0
SRS015996.12030-T1-C	UniRef_unknown	0.0	0.0	0.0	0.203921568627	0.0
SRS015996.12959-T1-C	UniRef_unknown	0.0	0.0	0.0	0.199288256228	0.0
SRS015996.16040-T1-C	UniRef_unknown	0.0	0.0	0.0	0.617370892019	0.0
SRS015996.338-T1-C	UniRef_unknown	0.0	0.0	0.0	0.095168374817	0.0
SRS015996.15089-T1-C	UniRef_unknown	0.0	0.0	0.0	0.554054054054	0.0
SRS015996.7245-T1-C	UniRef_unknown	0.0	0.0	0.0	0.123636363636	0.0
SRS015996.17583-T1-C	UniRef_unknown	0.0	0.0	0.0	0.131348511384	0.0
SRS015996.12046-T1-C	UniRef_unknown	0.0	0.0	0.0	0.160784313725	0.0
SRS015996.16383-T1-C	UniRef_unknown	0.0	0.0	0.0	0.332594235033	0.0
SRS015996.16773-T1-C	UniRef_unknown	0.0	0.0	0.0	0.286008230453	0.0
SRS015996.2925-T1-C	UniRef_unknown	0.0	0.0	0.0	0.149572649573	0.0
SRS015996.792-T1-C	UniRef_unknown	0.0	0.0	0.0	0.295263390881	0.0
SRS015996.7068-T1-C	UniRef_unknown	0.0	0.0	0.0	0.676767676768	0.0
SRS015996.14733-T1-C	UniRef_unknown	0.0	0.0	0.0	0.196022727273	0.0
SRS015996.10950-T1-C	UniRef_unknown	0.0	0.0	0.0	0.141592920354	0.0
SRS015996.14729-T1-C	UniRef_unknown	0.0	0.0	0.0	0.327635327635	0.0
SRS015996.3801-T1-C	UniRef_unknown	0.0	0.0	0.0	0.635944700461	0.0
SRS015996.1247-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0389105058366	0.0
SRS015996.5628-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0966666666667	0.0
SRS015996.3776-T1-C	UniRef_unknown	0.0	0.0	0.0	0.223706176962	0.0
SRS015996.7708-T1-C	UniRef_unknown	0.0	0.0	0.0	0.473537604457	0.0
SRS015996.10469-T1-C	UniRef_unknown	0.0	0.0	0.0	0.134259259259	0.0
SRS015996.4035-T1-C	UniRef_unknown	0.0	0.0	0.0	0.495053003534	0.0
SRS015996.9365-T1-C	UniRef_unknown	0.0	0.0	0.0	0.309480122324	0.0
SRS015996.11204-T1-C	UniRef_unknown	0.0	0.0	0.0	0.536480686695	0.0
SRS015996.13501-T1-C	UniRef_unknown	0.0	0.0	0.0	0.274247491639	0.0
SRS015996.12526-T1-C	UniRef_unknown	0.0	0.0	0.0	0.115241635688	0.0
SRS015996.18589-T1-C	UniRef_unknown	0.0	0.0	0.0	0.528476821192	0.0
SRS015996.17460-T1-C	UniRef_unknown	0.0	0.0	0.0	0.188509874327	0.0
SRS015996.7095-T1-C	UniRef_unknown	0.0	0.0	0.0	0.22754491018	0.0
SRS015996.804-T1-C	UniRef_unknown	0.0	0.0	0.0	0.496413199426	0.0
SRS015996.1774-T1-C	UniRef_unknown	0.0	0.0	0.0	0.136778115502	0.0
SRS015996.1849-T1-C	UniRef_unknown	0.0	0.0	0.0	0.197802197802	0.0
SRS015996.6635-T1-C	UniRef_unknown	0.0	0.0	0.0	0.364978902954	0.0
SRS015996.4609-T1-C	UniRef_unknown	0.0	0.0	0.0	0.172006745363	0.0
SRS015996.6784-T1-C	UniRef_unknown	0.0	0.0	0.0	0.128463476071	0.0
SRS015996.16659-T1-C	UniRef_unknown	0.0	0.0	0.0	0.274261603376	0.0
SRS015996.16631-T1-C	UniRef_unknown	0.0	0.0	0.0	0.14799154334	0.0
SRS015996.16312-T1-C	UniRef_unknown	0.0	0.0	0.0	0.109865470852	0.0
SRS015996.13004-T1-C	UniRef_unknown	0.0	0.0	0.0	0.36170212766	0.0
SRS015996.9301-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0986342943854	0.0
SRS015996.19312-T1-C	UniRef_unknown	0.0	0.0	0.0	0.336734693878	0.0
SRS015996.6001-T1-C	UniRef_unknown	0.0	0.0	0.0	0.437916177047	0.0
SRS015996.16998-T1-C	UniRef_unknown	0.0	0.0	0.0	0.165680473373	0.0
SRS015996.11831-T1-C	UniRef_unknown	0.0	0.0	0.0	0.232	0.0
SRS015996.14952-T1-C	UniRef_unknown	0.0	0.0	0.0	0.148351648352	0.0
SRS015996.1686-T1-C	UniRef_unknown	0.0	0.0	0.0	0.122605363985	0.0
SRS015996.17855-T1-C	UniRef_unknown	0.0	0.0	0.0	0.221138211382	0.0
SRS015996.13324-T1-C	UniRef_unknown	0.0	0.0	0.0	0.351535836177	0.0
SRS015996.9069-T1-C	UniRef90_C0WF22	0.0	0.0	0.0	0.427279978729	0.0
SRS015996.4961-T1-C	UniRef_unknown	0.0	0.0	0.0	0.444444444444	0.0
SRS015996.6853-T1-C	UniRef_unknown	0.0	0.0	0.0	0.490056204064	0.0
SRS015996.11570-T1-C	UniRef_unknown	0.0	0.0	0.0	0.471074380165	0.0
SRS015996.1576-T1-C	UniRef_unknown	0.0	0.0	0.0	0.112612612613	0.0
SRS015996.4796-T1-C	UniRef_unknown	0.0	0.0	0.0	0.226327944573	0.0
SRS015996.13002-T1-C	UniRef_unknown	0.0	0.0	0.0	0.304964539007	0.0
SRS015996.7822-T1-C	UniRef_unknown	0.0	0.0	0.0	0.129263913824	0.0
SRS015996.18512-T1-C	UniRef_unknown	0.0	0.0	0.0	0.253044654939	0.0
SRS015996.17561-T1-C	UniRef_unknown	0.0	0.0	0.0	0.28295254833	0.0
SRS015996.18221-T1-C	UniRef_unknown	0.0	0.0	0.0	0.276877761414	0.0
SRS015996.2289-T1-C	UniRef_unknown	0.0	0.0	0.0	0.73840445269	0.0
SRS015996.16970-T1-C	UniRef_unknown	0.0	0.0	0.0	0.170634920635	0.0
SRS015996.9559-T1-C	UniRef_unknown	0.0	0.0	0.0	1.17862181226	0.0
SRS015996.8556-T1-C	UniRef_unknown	0.0	0.0	0.0	0.398206948076	0.0
SRS015996.2329-T1-C	UniRef_unknown	0.0	0.0	0.0	0.172413793103	0.0
SRS015996.4546-T1-C	UniRef_unknown	0.0	0.0	0.0	0.160556257901	0.0
SRS015996.1738-T1-C	UniRef_unknown	0.0	0.0	0.0	0.124481327801	0.0
SRS015996.20434-T1-C	UniRef_unknown	0.0	0.0	0.0	0.3721149317	0.0
SRS015996.4331-T1-C	UniRef_unknown	0.0	0.0	0.0	0.138235294118	0.0
SRS015996.7295-T1-C	UniRef_unknown	0.0	0.0	0.0	0.237560192616	0.0
SRS015996.4947-T1-C	UniRef_unknown	0.0	0.0	0.0	0.256384065373	0.0
SRS015996.13284-T1-C	UniRef_unknown	0.0	0.0	0.0	0.33676975945	0.0
SRS015996.10286-T1-C	UniRef_unknown	0.0	0.0	0.0	0.117924528302	0.0
SRS015996.12103-T1-C	UniRef_unknown	0.0	0.0	0.0	0.198443579767	0.0
SRS015996.10511-T1-C	UniRef_unknown	0.0	0.0	0.0	0.506912442396	0.0
SRS015996.4272-T1-C	UniRef_unknown	0.0	0.0	0.0	0.465798045603	0.0
SRS015996.17748-T1-C	UniRef_unknown	0.0	0.0	0.0	0.267558528428	0.0
SRS015996.663-T1-C	UniRef_unknown	0.0	0.0	0.0	0.253768844221	0.0
SRS015996.6758-T1-C	UniRef_unknown	0.0	0.0	0.0	0.106430155211	0.0
SRS015996.17810-T1-C	UniRef_unknown	0.0	0.0	0.0	0.185855263158	0.0
SRS015996.5080-T1-C	UniRef_unknown	0.0	0.0	0.0	0.1647597254	0.0
SRS015996.7315-T1-C	UniRef_unknown	0.0	0.0	0.0	0.617821782178	0.0
SRS015996.8100-T1-C	UniRef_unknown	0.0	0.0	0.0	0.201201201201	0.0
SRS015996.4745-T1-C	UniRef_unknown	0.0	0.0	0.0	0.253398396654	0.0
SRS015996.13874-T1-C	UniRef_unknown	0.0	0.0	0.0	0.137820512821	0.0
SRS015996.18885-T1-C	UniRef_unknown	0.0	0.0	0.0	0.151442307692	0.0
SRS015996.12071-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0625	0.0
SRS015996.11839-T1-C	UniRef_unknown	0.0	0.0	0.0	0.24	0.0
SRS015996.247-T1-C	UniRef_unknown	0.0	0.0	0.0	0.096463022508	0.0
SRS015996.1897-T1-C	UniRef_unknown	0.0	0.0	0.0	0.13988657845	0.0
SRS015996.14314-T1-C	UniRef_unknown	0.0	0.0	0.0	0.259818731118	0.0
SRS015996.17592-T1-C	UniRef_unknown	0.0	0.0	0.0	0.167539267016	0.0
SRS015996.11900-T1-C	UniRef_unknown	0.0	0.0	0.0	0.223107569721	0.0
SRS015996.7338-T1-C	UniRef_unknown	0.0	0.0	0.0	0.159016393443	0.0
SRS015996.7057-T1-C	UniRef_unknown	0.0	0.0	0.0	0.249577702703	0.0
SRS015996.4863-T1-C	UniRef_unknown	0.0	0.0	0.0	0.652272727273	0.0
SRS015996.15436-T1-C	UniRef_unknown	0.0	0.0	0.0	0.270618556701	0.0
SRS015996.14508-T1-C	UniRef_unknown	0.0	0.0	0.0	0.179411764706	0.0
SRS015996.15130-T1-C	UniRef_unknown	0.0	0.0	0.0	0.494623655914	0.0
SRS015996.2186-T1-C	UniRef_unknown	0.0	0.0	0.0	0.163987138264	0.0
SRS015996.16181-T1-C	UniRef_unknown	0.0	0.0	0.0	0.151376146789	0.0
SRS015996.10988-T1-C	UniRef_unknown	0.0	0.0	0.0	0.211453744493	0.0
SRS015996.10892-T1-C	UniRef_unknown	0.0	0.0	0.0	0.182222222222	0.0
SRS015996.18303-T1-C	UniRef_unknown	0.0	0.0	0.0	0.338129496403	0.0
SRS015996.19695-T1-C	UniRef_unknown	0.0	0.0	0.0	0.235849056604	0.0
SRS015996.16551-T1-C	UniRef_unknown	0.0	0.0	0.0	0.290322580645	0.0
SRS015996.13320-T1-C	UniRef_unknown	0.0	0.0	0.0	0.222602739726	0.0
SRS015996.5595-T1-C	UniRef_unknown	0.0	0.0	0.0	0.520634920635	0.0
SRS015996.15076-T1-C	UniRef_unknown	0.0	0.0	0.0	0.121951219512	0.0
SRS015996.10949-T1-C	UniRef_unknown	0.0	0.0	0.0	0.12389380531	0.0
SRS015996.13847-T1-C	UniRef_unknown	0.0	0.0	0.0	0.389067524116	0.0
SRS015996.252-T1-C	UniRef_unknown	0.0	0.0	0.0	0.115207373272	0.0
SRS015996.20418-T1-C	UniRef90_U7KH51	0.0	0.0	0.0	0.407389635317	0.0
SRS015996.17308-T1-C	UniRef_unknown	0.0	0.0	0.0	0.355555555556	0.0
SRS015996.1889-T1-C	UniRef90_E4A3J8	0.0	0.0	0.0	0.219817767654	0.0
SRS015996.18025-T1-C	UniRef_unknown	0.0	0.0	0.0	0.454402515723	0.0
SRS015996.6640-T1-C	UniRef_unknown	0.0	0.0	0.0	0.403669724771	0.0
SRS015996.15536-T1-C	UniRef_unknown	0.0	0.0	0.0	0.121827411168	0.0
SRS015996.8228-T1-C	UniRef_unknown	0.0	0.0	0.0	0.433384379786	0.0
SRS015996.16686-T1-C	UniRef_unknown	0.0	0.0	0.0	0.117154811715	0.0
SRS015996.3128-T1-C	UniRef_unknown	0.0	0.0	0.0	0.309210526316	0.0
SRS015996.1606-T1-C	UniRef_unknown	0.0	0.0	0.0	0.148255813953	0.0
SRS015996.19338-T1-C	UniRef_unknown	0.0	0.0	0.0	0.193548387097	0.0
SRS015996.17069-T1-C	UniRef_unknown	0.0	0.0	0.0	0.469902912621	0.0
SRS015996.11707-T1-C	UniRef_unknown	0.0	0.0	0.0	1.17479674797	0.0
SRS015996.17644-T1-C	UniRef_unknown	0.0	0.0	0.0	0.105172413793	0.0
SRS015996.19252-T1-C	UniRef_unknown	0.0	0.0	0.0	0.270724029381	0.0
SRS015996.6008-T1-C	UniRef_unknown	0.0	0.0	0.0	0.246753246753	0.0
SRS015996.4137-T1-C	UniRef_unknown	0.0	0.0	0.0	0.241264559068	0.0
SRS015996.2779-T1-C	UniRef_unknown	0.0	0.0	0.0	0.239669421488	0.0
SRS015996.3151-T1-C	UniRef_unknown	0.0	0.0	0.0	0.160642570281	0.0
SRS015996.10195-T1-C	UniRef_unknown	0.0	0.0	0.0	0.0666666666667	0.0
SRS015996.11911-T1-C	UniRef_unknown	0.0	0.0	0.0	0.246031746032	0.0
SRS015996.13783-T1-C	UniRef_unknown	0.0	0.0	0.0	0.10355987055	0.0
SRS015996.9752-T1-C	UniRef_unknown	0.0	0.0	0.0	0.393034825871	0.0
SRS015996.9325-T1-C	UniRef_unknown	0.0	0.0	0.0	0.239583333333	0.0
SRS015996.3895-T1-C	UniRef_unknown	0.0	0.0	0.0	0.210300429185	0.0
SRS015996.1483-T1-C	UniRef_unknown	0.0	0.0	0.0	0.105454545455	0.0
SRS015996.3807-T1-C	UniRef_unknown	0.0	0.0	0.0	0.447983014862	0.0
SRS015996.110-T1-C	UniRef_unknown	0.0	0.0	0.0	0.148698884758	0.0
SRS015996.4082-T1-C	UniRef_unknown	0.0	0.0	0.0	0.159733777038	0.0
SRS015996.13091-T1-C	UniRef_unknown	0.0	0.0	0.0	0.382456140351	0.0
SRS015996.12168-T1-C	UniRef_unknown	0.0	0.0	0.0	0.201550387597	0.0
SRS015996.16901-T1-C	UniRef_unknown	0.0	0.0	0.0	0.277108433735	0.0
SRS015996.14055-T1-C	UniRef_unknown	0.0	0.0	0.0	0.3	0.0
SRS015996.2681-T1-C	UniRef_unknown	0.0	0.0	0.0	0.225806451613	0.0
SRS015996.1589-T1-C	UniRef_unknown	0.0	0.0	0.0	0.191111111111	0.0
SRS015996.3603-T1-C	UniRef_unknown	0.0	0.0	0.0	0.615207373272	0.0
SRS015996.9473-T1-C	UniRef_unknown	0.0	0.0	0.0	0.187796610169	0.0
SRS015996.6796-T1-C	UniRef_unknown	0.0	0.0	0.0	0.301587301587	0.0
SRS015996.7334-T1-C	UniRef_unknown	0.0	0.0	0.0	0.723404255319	0.0
SRS015996.20624-T1-C	UniRef_unknown	0.0	0.0	0.0	0.47327772629	0.0
SRS015996.20207-T1-C	UniRef_unknown	0.0	0.0	0.0	0.246228123114	0.0
SRS015996.5891-T1-C	UniRef_unknown	0.0	0.0	0.0	0.192733017378	0.0
SRS015996.4505-T1-C	UniRef_unknown	0.0	0.0	0.0	0.130434782609	0.0
SRS015996.9505-T1-C	UniRef_unknown	0.0	0.0	0.0	0.256553262688	0.0
SRS015996.6051-T1-C	UniRef_unknown	0.0	0.0	0.0	0.206106870229	0.0
SRS015996.12633-T1-C	UniRef_unknown	0.0	0.0	0.0	0.183823529412	0.0
